"id","codigo","nome","idestado"
"2269","3102407","ALVORADA DE MINAS","18"
"2270","3102506","AMPARO DO SERRA","18"
"2271","3102605","ANDRADAS","18"
"2272","3102704","CACHOEIRA DE PAJEÚ","18"
"2273","3102803","ANDRELÂNDIA","18"
"2274","3102852","ANGELÂNDIA","18"
"2275","3102902","ANTÔNIO CARLOS","18"
"2276","3103009","ANTÔNIO DIAS","18"
"2277","3103108","ANTÔNIO PRADO DE MINAS","18"
"2278","3103207","ARAÇAÍ","18"
"2279","3103306","ARACITABA","18"
"2280","3103405","ARAÇUAÍ","18"
"2281","3103504","ARAGUARI","18"
"2282","3103603","ARANTINA","18"
"2283","3103702","ARAPONGA","18"
"2284","3103751","ARAPORÃ","18"
"2285","3103801","ARAPUÁ","18"
"2286","3103900","ARAÚJOS","18"
"2287","3104007","ARAXÁ","18"
"2288","3104106","ARCEBURGO","18"
"2289","3104205","ARCOS","18"
"2290","3104304","AREADO","18"
"2291","3104403","ARGIRITA","18"
"2292","3104452","ARICANDUVA","18"
"2293","3104502","ARINOS","18"
"2294","3104601","ASTOLFO DUTRA","18"
"2295","3104700","ATALÉIA","18"
"2296","3104809","AUGUSTO DE LIMA","18"
"2297","3104908","BAEPENDI","18"
"2298","3105004","BALDIM","18"
"2299","3105103","BAMBUÍ","18"
"2300","3105202","BANDEIRA","18"
"2301","3105301","BANDEIRA DO SUL","18"
"2302","3105400","BARÃO DE COCAIS","18"
"2303","3105509","BARÃO DE MONTE ALTO","18"
"2304","3105608","BARBACENA","18"
"2305","3105707","BARRA LONGA","18"
"2306","3105905","BARROSO","18"
"2307","3106002","BELA VISTA DE MINAS","18"
"2308","3106101","BELMIRO BRAGA","18"
"2309","3106200","BELO HORIZONTE","18"
"2310","3106309","BELO ORIENTE","18"
"2311","3106408","BELO VALE","18"
"2312","3106507","BERILO","18"
"2313","3106606","BERTÓPOLIS","18"
"2314","3106655","BERIZAL","18"
"2315","3106705","BETIM","18"
"2316","3106804","BIAS FORTES","18"
"2317","3106903","BICAS","18"
"2318","3107000","BIQUINHAS","18"
"2319","3107109","BOA ESPERANÇA","18"
"2320","3107208","BOCAINA DE MINAS","18"
"2321","3107307","BOCAIÚVA","18"
"2322","3107406","BOM DESPACHO","18"
"2323","3107505","BOM JARDIM DE MINAS","18"
"2324","3107604","BOM JESUS DA PENHA","18"
"2325","3107703","BOM JESUS DO AMPARO","18"
"2326","3107802","BOM JESUS DO GALHO","18"
"2327","3107901","BOM REPOUSO","18"
"2328","3108008","BOM SUCESSO","18"
"2329","3108107","BONFIM","18"
"2330","3108206","BONFINÓPOLIS DE MINAS","18"
"2331","3108255","BONITO DE MINAS","18"
"2332","3108305","BORDA DA MATA","18"
"2333","3108404","BOTELHOS","18"
"2334","3108503","BOTUMIRIM","18"
"2335","3108552","BRASILÂNDIA DE MINAS","18"
"2336","3108602","BRASÍLIA DE MINAS","18"
"2337","3108701","BRÁS PIRES","18"
"2338","3108800","BRAÚNAS","18"
"2339","3108909","BRASÓPOLIS","18"
"2340","3109006","BRUMADINHO","18"
"2341","3109105","BUENO BRANDÃO","18"
"2342","3109204","BUENÓPOLIS","18"
"2343","3109253","BUGRE","18"
"2344","3109303","BURITIS","18"
"2345","3109402","BURITIZEIRO","18"
"2346","3109451","CABECEIRA GRANDE","18"
"2347","3109501","CABO VERDE","18"
"2348","3109600","CACHOEIRA DA PRATA","18"
"2349","3109709","CACHOEIRA DE MINAS","18"
"2350","3109808","CACHOEIRA DOURADA","18"
"2351","3109907","CAETANÓPOLIS","18"
"2352","3110004","CAETÉ","18"
"2353","3110103","CAIANA","18"
"2354","3110202","CAJURI","18"
"2355","3110301","CALDAS","18"
"2356","3110400","CAMACHO","18"
"2357","3110509","CAMANDUCAIA","18"
"2358","3110608","CAMBUÍ","18"
"2359","3110707","CAMBUQUIRA","18"
"2360","3110806","CAMPANÁRIO","18"
"2361","3110905","CAMPANHA","18"
"2362","3111002","CAMPESTRE","18"
"2363","3111101","CAMPINA VERDE","18"
"2364","3111150","CAMPO AZUL","18"
"2365","3111200","CAMPO BELO","18"
"2366","3111309","CAMPO DO MEIO","18"
"2367","3111408","CAMPO FLORIDO","18"
"2368","3111507","CAMPOS ALTOS","18"
"2369","3111606","CAMPOS GERAIS","18"
"2370","3111705","CANAÃ","18"
"2371","3111804","CANÁPOLIS","18"
"2372","3111903","CANA VERDE","18"
"2373","3112000","CANDEIAS","18"
"2374","3112059","CANTAGALO","18"
"2375","3112109","CAPARAÓ","18"
"2376","3112208","CAPELA NOVA","18"
"2377","3112307","CAPELINHA","18"
"2378","3112406","CAPETINGA","18"
"2379","3112505","CAPIM BRANCO","18"
"2380","3112604","CAPINÓPOLIS","18"
"2381","3112653","CAPITÃO ANDRADE","18"
"2382","3112703","CAPITÃO ENÉAS","18"
"2383","3112802","CAPITÓLIO","18"
"2384","3112901","CAPUTIRA","18"
"2385","3113008","CARAÍ","18"
"2386","3113107","CARANAÍBA","18"
"2387","3113206","CARANDAÍ","18"
"2388","3113305","CARANGOLA","18"
"2389","3113404","CARATINGA","18"
"2390","3113503","CARBONITA","18"
"2391","3113602","CAREAÇU","18"
"2392","3113701","CARLOS CHAGAS","18"
"2393","3113800","CARMÉSIA","18"
"2394","3113909","CARMO DA CACHOEIRA","18"
"2395","3114006","CARMO DA MATA","18"
"2396","3114105","CARMO DE MINAS","18"
"2397","3114204","CARMO DO CAJURU","18"
"2398","3114303","CARMO DO PARANAÍBA","18"
"2399","3114402","CARMO DO RIO CLARO","18"
"2400","3114501","CARMÓPOLIS DE MINAS","18"
"2401","3114550","CARNEIRINHO","18"
"2402","3114600","CARRANCAS","18"
"2403","3114709","CARVALHÓPOLIS","18"
"2404","3114808","CARVALHOS","18"
"2405","3114907","CASA GRANDE","18"
"2406","3115003","CASCALHO RICO","18"
"2407","3115102","CÁSSIA","18"
"2408","3115201","CONCEIÇÃO DA BARRA DE MINAS","18"
"2409","3115300","CATAGUASES","18"
"2410","3115359","CATAS ALTAS","18"
"2411","3115409","CATAS ALTAS DA NORUEGA","18"
"2412","3115458","CATUJI","18"
"2413","3115474","CATUTI","18"
"2414","3115508","CAXAMBU","18"
"2415","3115607","CEDRO DO ABAETÉ","18"
"2416","3115706","CENTRAL DE MINAS","18"
"2417","3115805","CENTRALINA","18"
"2418","3115904","CHÁCARA","18"
"2419","3116001","CHALÉ","18"
"2420","3116100","CHAPADA DO NORTE","18"
"2421","3116159","CHAPADA GAÚCHA","18"
"2422","3116209","CHIADOR","18"
"2423","3116308","CIPOTÂNEA","18"
"2424","3116407","CLARAVAL","18"
"2425","3116506","CLARO DOS POÇÕES","18"
"2426","3116605","CLÁUDIO","18"
"2427","3116704","COIMBRA","18"
"2428","3116803","COLUNA","18"
"2429","3116902","COMENDADOR GOMES","18"
"2430","3117009","COMERCINHO","18"
"2431","3117108","CONCEIÇÃO DA APARECIDA","18"
"2432","3117207","CONCEIÇÃO DAS PEDRAS","18"
"2433","3117306","CONCEIÇÃO DAS ALAGOAS","18"
"2434","3117405","CONCEIÇÃO DE IPANEMA","18"
"2435","3117504","CONCEIÇÃO DO MATO DENTRO","18"
"2436","3117603","CONCEIÇÃO DO PARÁ","18"
"2437","3117702","CONCEIÇÃO DO RIO VERDE","18"
"2438","3117801","CONCEIÇÃO DOS OUROS","18"
"2439","3117836","CÔNEGO MARINHO","18"
"2440","3117876","CONFINS","18"
"2441","3117900","CONGONHAL","18"
"2442","3118007","CONGONHAS","18"
"2443","3118106","CONGONHAS DO NORTE","18"
"2444","3118205","CONQUISTA","18"
"2445","3118304","CONSELHEIRO LAFAIETE","18"
"2446","3118403","CONSELHEIRO PENA","18"
"2447","3118502","CONSOLAÇÃO","18"
"2448","3118601","CONTAGEM","18"
"2449","3118700","COQUEIRAL","18"
"2450","3118809","CORAÇÃO DE JESUS","18"
"2451","3118908","CORDISBURGO","18"
"2452","3119005","CORDISLÂNDIA","18"
"2453","3119104","CORINTO","18"
"2454","3119203","COROACI","18"
"2455","3119302","COROMANDEL","18"
"2456","3119401","CORONEL FABRICIANO","18"
"2457","3119500","CORONEL MURTA","18"
"2458","3119609","CORONEL PACHECO","18"
"2459","3119708","CORONEL XAVIER CHAVES","18"
"2460","3119807","CÓRREGO DANTA","18"
"2461","3119906","CÓRREGO DO BOM JESUS","18"
"2462","3119955","CÓRREGO FUNDO","18"
"2463","3120003","CÓRREGO NOVO","18"
"2464","3120102","COUTO DE MAGALHÃES DE MINAS","18"
"2465","3120151","CRISÓLITA","18"
"2466","3120201","CRISTAIS","18"
"2467","3120300","CRISTÁLIA","18"
"2468","3120409","CRISTIANO OTONI","18"
"2469","3120508","CRISTINA","18"
"2470","3120607","CRUCILÂNDIA","18"
"2471","3120706","CRUZEIRO DA FORTALEZA","18"
"2472","3120805","CRUZÍLIA","18"
"2473","3120839","CUPARAQUE","18"
"2474","3120870","CURRAL DE DENTRO","18"
"2475","3120904","CURVELO","18"
"2476","3121001","DATAS","18"
"2477","3121100","DELFIM MOREIRA","18"
"2478","3121209","DELFINÓPOLIS","18"
"2479","3121258","DELTA","18"
"2480","3121308","DESCOBERTO","18"
"2481","3121407","DESTERRO DE ENTRE RIOS","18"
"2482","3121506","DESTERRO DO MELO","18"
"2483","3121605","DIAMANTINA","18"
"2484","3121704","DIOGO DE VASCONCELOS","18"
"2485","3121803","DIONÍSIO","18"
"2486","3121902","DIVINÉSIA","18"
"2487","3122009","DIVINO","18"
"2488","3122108","DIVINO DAS LARANJEIRAS","18"
"2489","3122207","DIVINOLÂNDIA DE MINAS","18"
"2490","3122306","DIVINÓPOLIS","18"
"2491","3122355","DIVISA ALEGRE","18"
"2492","3122405","DIVISA NOVA","18"
"2493","3122454","DIVISÓPOLIS","18"
"2494","3122470","DOM BOSCO","18"
"2495","3122504","DOM CAVATI","18"
"2496","3122603","DOM JOAQUIM","18"
"2497","3122702","DOM SILVÉRIO","18"
"2498","3122801","DOM VIÇOSO","18"
"2499","3122900","DONA EUSÉBIA","18"
"2500","3123007","DORES DE CAMPOS","18"
"2501","3123106","DORES DE GUANHÃES","18"
"2502","3123205","DORES DO INDAIÁ","18"
"2503","3123304","DORES DO TURVO","18"
"2504","3123403","DORESÓPOLIS","18"
"2505","3123502","DOURADOQUARA","18"
"2506","3123528","DURANDÉ","18"
